ts_code,ann_date,end_date,current_ratio,quick_ratio,cash_ratio,inv_turn,ar_turn,ca_turn,netprofit_margin,grossprofit_margin,roe,debt_to_assets,op_yoy,ebt_yoy,assets_yoy,tr_yoy,or_yoy,q_gr_yoy,q_gr_qoq,q_sales_yoy,q_sales_qoq,q_op_yoy,q_op_qoq,q_profit_yoy,q_profit_qoq,revenue
002227.SZ,2019-08-29,2019-06-30,2.6273,1.494,1.3001,0.3337,0.4935,0.202,-5.1326,33.0335,-0.809,34.0111,27.0894,14.0389,8.1268,-12.3592,-12.3592,-26.7004,37.1556,-26.7004,37.1556,-471.462,-9.5419,-388.9696,-97.2238,114439347.77
601318.SH,2019-08-16,2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,16.5434,0.0,16.5295,89.8978,34.2131,33.973,5.872000000000001,19.1786,19.1786,15.9566,-30.9834,15.9566,-30.9834,12.6026,-16.1333,57.4974,14.3743,639155000000.0
300191.SZ,2019-08-29,2019-06-30,7.9256,7.9256,5.065,0.0,0.7654,0.0539,13.2763,62.5474,0.5016,10.2216,-23.7223,-23.549,-6.1268,-28.5172,-28.5172,-28.259,-5.8307,-28.259,-5.8307,-51.2394,-49.3308,-65.3147,-55.7804,46674847.12
002222.SZ,2019-08-17,2019-06-30,7.411,5.2061,5.1189,0.737,1.7545,0.5211,29.8537,56.8112,8.5406,9.0311,-6.3604,-6.3886,3.002,2.7077,2.7077,5.2403,10.3404,5.2403,10.3404,-10.7739,6.858,-10.1718,7.1435,263240350.69
002896.SZ,2019-08-26,2019-06-30,1.2157,0.647,0.6318,1.1146,2.9546,0.7109,6.5641,26.4434,3.553,39.3883,-28.9532,-45.4619,5.5413,15.637,15.637,-2.0376,3.4628,-2.0376,3.4628,-61.5943,-58.2355,-70.8619,-52.3796,321433574.43
300296.SZ,2019-08-20,2019-06-30,1.8151,0.9809,0.9145,0.6169,1.5199,0.413,13.4794,34.1941,6.9043,45.1394,-2.6177,-6.1941,0.8661,12.1856,12.1856,0.6954,-19.7055,0.6954,-19.7055,-21.2621,-42.7005,-28.1402,-40.4283,4051158378.55
002173.SZ,2019-08-31,2019-06-30,4.4027,4.2583,4.1554,6.8628,1.8673,0.2942,-8.26,29.1076,-1.1228,13.7762,-67.38600000000001,-121.811,-2.7551,-1.8894,-1.8894,-5.7024,4.0457,-5.7024,4.0457,-101.0006,-101.7168,-263.6974,-317.9952,486430282.69
300730.SZ,2019-08-24,2019-06-30,2.6104,1.7583,1.7107,0.5139,0.5760000000000001,0.19,-11.3716,31.8352,-2.4396,32.8126,10.1655,10.8034,-4.6791,21.1562,21.1562,22.86,169.2882,22.86,169.2882,424.1226,108.8766,202.9853,107.5789,85566403.16
002872.SZ,2019-08-27,2019-06-30,1.4521,1.09,1.0374,1.404,1.0731,0.5069,0.8644,28.4362,0.17800000000000002,30.3401,-91.5833,-92.4774,-1.3078,-26.1798,-26.1798,-29.0455,-15.1743,-29.0455,-15.1743,-110.3041,-133.0609,-108.6147,-131.4797,877452831.33
002077.SZ,2019-08-27,2019-06-30,1.1663,0.7478,0.667,0.3281,0.3614,0.1064,-49.2496,-9.9879,-6.603,56.6752,-417.8453,-511.5797,1.1525,-28.5812,-28.5812,59.4382,137.6041,59.4382,137.6041,-299.4792,26.4051,-541.7868,28.1525,419885707.29
002130.SZ,2019-08-27,2019-06-30,1.1237,0.9282,0.8626,2.4953,1.3568,0.659,5.2546,32.7539,3.4098,54.9616,9.9854,7.2898,2.4567,39.7172,39.7172,34.7211,22.0262,34.7211,22.0262,3.1775,108.0604,0.7546,100.2479,1830565768.15
002118.SZ,2019-08-30,2019-06-30,1.9094,0.5029,0.2909,0.0175,0.4988,0.0643,11.2711,79.1557,1.3347,58.9674,-78.1588,-78.0001,7.4486,-38.9448,-38.9448,-29.0984,116.0661,-29.0984,116.0661,-48.6607,648.2438,-45.6972,512.6894,513552637.99
300449.SZ,2019-08-09,2019-06-30,1.8396,1.5557,1.2221,0.589,0.1773,0.1029,14.7947,28.9488,1.2715,34.2278,-220.763,49.2434,-4.2776,-26.5146,-26.5146,-46.3654,22.8226,-46.3654,22.8226,-101.2587,98.0024,40.3561,297.918,124877826.79
600600.SH,2019-08-16,2019-06-30,1.4531,1.3148,1.2749,4.2699,111.0907,0.8559,10.4258,40.1122,8.8321,47.3297,22.1025,22.4948,9.9226,9.2187,9.2187,7.2969,8.1526,7.2969,8.1526,28.3602,5.6521,27.3732,4.5268,16550665464.0
300376.SZ,2019-08-28,2019-06-30,1.1111,1.0406,0.8348,2.9856,0.506,0.271,17.069000000000006,32.7063,5.3856,58.559,-23.8001,-26.7078,6.5316,-45.2614,-45.2614,-57.9223,9.5194,-57.9223,9.5194,-34.3652,66.1039,-32.8682,107.6698,1636260620.75
000977.SZ,2019-08-30,2019-06-30,1.6354,1.0357,0.9197,2.3802,3.5661,0.9666,1.2624,11.8189,2.9961,58.7575,16.2499,16.2412,-9.0824,12.4568,12.4568,2.6032,22.2137,2.6032,22.2137,2.4139,70.9231,39.2674,115.2493,21540772269.69
000545.SZ,2019-08-23,2019-06-30,1.2715,0.9439,0.4231,2.4235,9.6957,0.7144,4.3234,19.212,1.8744,34.0149,-37.1348,-37.9094,1.4852,-7.3466,-7.3466,-17.6564,-24.2496,-17.6564,-24.2496,-49.9749,-38.8515,-52.5779,-44.2735,898951814.37
300649.SZ,2019-08-16,2019-06-30,1.5606,0.8329,0.7995,1.9662,1.9652,0.9378,8.7757,21.7257,8.7769,44.2559,26.2463,26.3826,27.6918,6.9915,6.9915,68.749,174.0759,68.749,174.0759,39.8819,-33.1202,50.8007,-27.0423,365694592.83
601600.SH,2019-08-28,2019-06-30,0.7695,0.4797,0.3757,4.0934,16.4085,1.608,1.2324,7.837999999999999,1.337,66.6272,-4.4394,-16.9966,3.5997,15.2265,15.2265,11.3318,15.2202,11.3318,15.2202,-18.5386,35.4694,-25.8319,16.3249,94940104000.0
300205.SZ,2019-08-22,2019-06-30,2.4029,2.0388,1.9165,3.0977,1.3062,0.6402,8.036,23.4505,7.1807,36.1458,41.2017,42.5282,0.0003,-10.7943,-10.7943,-30.1035,-6.5321,-30.1035,-6.5321,-47.0421,-56.1625,-57.7649,-61.5391,1050198940.41
002355.SZ,2019-08-29,2019-06-30,1.8735,1.0838,0.7263,0.6078,1.7056,0.3076,3.5168,15.8619,0.7493,41.0363,-44.0325,-40.1426,2.3040000000000003,3.7563,3.7563,-11.6159,-23.852,-11.6159,-23.852,-84.5629,-88.1856,-76.6162,-84.8155,956729454.64
688033.SH,2019-07-20,2019-06-30,12.7487,12.2316,11.3534,1.933,0.8983,0.4007,48.2298,74.9685,11.8484,7.5845,3.5187,2.7478,8.2026,2.3693,2.3693,23.1502,4.9922,23.1502,4.9922,29.7757,0.8609,31.8957,2.7927,317903250.89
002774.SZ,2019-08-27,2019-06-30,2.8736,2.1734,1.0446,0.8288,1.4342,0.2397,-2.1603,26.6043,-0.6055,31.7396,-139.096,-137.6905,-0.5885,-12.1395,-12.1395,8.4372,128.1792,8.4372,128.1792,133.1424,161.5769,206.1055,159.7458,302669432.31
600821.SH,2019-08-31,2019-06-30,0.1023,0.1009,0.0897,22.1933,4894.9525,0.3684,-167.8262,21.5575,-39.5212,87.1357,-4.8805,-4.8506,-4.9198,-47.6407,-47.6407,-47.4336,-42.132,-47.4336,-42.132,14.7619,24.9083,14.7371,24.8497,47086950.44
002793.SZ,2019-08-26,2019-06-30,3.5709,2.5628,1.9968,2.0671,3.2734,0.7202,8.9614,26.1287,5.1959,30.0135,-12.6705,-12.6728,-2.3956,17.250999999999998,17.250999999999998,10.5074,18.5598,10.5074,18.5598,-14.917,59.2748,-9.7393,66.4025,541362461.66
600496.SH,2019-08-24,2019-06-30,1.2821,0.6616,0.556,0.733,2.6589,0.4299,3.8615,15.6611,3.6661,65.1938,33.5669,35.9694,9.6672,19.8755,19.8755,38.8433,10.6955,38.8433,10.6955,-37.1482,-49.5935,-21.0778,-30.6064,4669269018.57
002584.SZ,2019-08-30,2019-06-30,1.5331,1.3398,1.0182,4.0831,2.7228,0.6826,0.7337,16.5895,0.8376,50.0613,-63.8428,-65.9298,7.4122,-5.9881,-5.9881,-28.0564,-26.2853,-28.0564,-26.2853,13.1581,265.7697,3.5919,250.6723,1622454020.85
600714.SH,2019-08-17,2019-06-30,7.0927,6.147,5.8134,1.2102,8.0828,0.1903,2.0375,13.1729,0.2935,10.4484,-71.6988,-68.5334,3.2672,50.9609,50.9609,12.1535,-41.7034,12.1535,-41.7034,-5.6332,526.3656,0.9345,385.065,90113530.41
300726.SZ,2019-08-30,2019-06-30,13.7531,11.1272,9.6641,0.4606,0.7839,0.273,45.9617,68.3487,11.3225,7.3355,37.4747,38.0783,7.7709,30.193,30.193,25.7677,15.9597,25.7677,15.9597,34.8882,104.4564,44.9226,124.2595,402940147.76
000655.SZ,2019-08-24,2019-06-30,5.2509,4.8983,4.7675,4.7003,8.2771,0.5424,13.9144,26.4252,3.4587,9.4531,96.2737,98.2869,1.4019,34.3202,34.3202,54.576,10.9143,54.576,10.9143,98.3921,88.8387,124.5028,94.2805,607660671.95
601058.SH,2019-08-29,2019-06-30,0.9054,0.6714,0.6181,2.4476,4.2297,0.9138,7.1333,22.1764,7.77,59.8073,56.4084,54.8468,15.3638,8.0302,8.0302,5.3418,10.568,5.3418,10.568,55.0764,66.5833,60.1504,74.6167,7091909447.7
603721.SH,2019-08-24,2019-06-30,5.5293,4.6215,2.8897,1.7406,0.7705,0.2623,-9.0103,17.9811,-2.0135,13.3977,-146.5953,-144.5404,-4.529,-24.9837,-24.9837,-47.9758,-21.3881,-47.9758,-21.3881,-115.1583,73.1535,-111.7916,79.1897,117448178.77
002668.SZ,2019-08-27,2019-06-30,1.1365,0.9999,0.9577,3.8085,1.6794,0.633,7.3424,27.2409,11.9117,72.5217,11.4023,13.1529,1.1524,4.9836,4.9836,8.7648,40.5888,8.7648,40.5888,0.2124,103.9062,15.4599,126.4023,4051371046.4
000923.SZ,2019-08-30,2019-06-30,2.8461,2.2599,2.205,0.9086,2.684,0.5063,14.3735,62.7143,3.4683,31.6941,326.0766,325.6257,5.2215,14.9431,14.9431,24.8892,21.5125,24.8892,21.5125,466.1811,0.7801,558.0437,10.0417,2656942083.44
002198.SZ,2019-08-02,2019-06-30,3.0961,2.4481,2.1446,0.6566,1.5033,0.532,6.4772,76.1483,1.7543,17.1087,12.0227,20.0142,8.3926,0.5939,0.5939,5.7772,44.493,5.7772,44.493,53.4205,-29.3063,84.23200000000001,-36.0371,214593888.62
300283.SZ,2019-08-28,2019-06-30,0.9424,0.4199,0.3358,2.0895,4.1591,1.2689,1.4218,9.5854,2.1167,58.3918,-26.7908,-27.226,2.7904,46.6809,46.6809,52.839,32.0278,52.839,32.0278,105.769,229.9831,134.7135,231.8349,816253805.63
603036.SH,2019-08-16,2019-06-30,11.9819,10.0726,5.1438,0.5443,0.7461,0.1455,18.0891,40.9105,2.4888,9.2345,92.5879,69.074,1.0407,53.1374,53.1374,54.6679,23.2071,54.6679,23.2071,72.2065,201.2377,73.6048,192.192,141099716.99
600291.SH,2019-08-31,2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,-40.2186,0.0,-13.1285,67.65100000000001,-555.9443,-505.7867,-30.7581,-50.8679,-50.8679,-67.6225,-54.0755,-67.6225,-54.0755,-2402.1306,-1112.9088,-1931.3385,-1913.9512,6176633710.71
300732.SZ,2019-08-15,2019-06-30,2.6835,2.2291,2.1744,0.6016,0.3496,0.1795,16.4252,43.2136,4.2352,41.9568,-10.5019,-10.4039,-5.4523,37.134,37.134,39.2397,14.937,39.2397,14.937,-22.1164,-6.6929,-27.3035,-5.9833,550885270.76
300578.SZ,2019-08-30,2019-06-30,1.2255,1.1072,1.0207,3.4642,1.5848,0.4979,20.8388,51.1924,7.7487,36.8799,211.9796,211.2424,319.8546,112.0405,112.0405,104.8689,-5.99,104.8689,-5.99,69.5894,-40.7681,72.6235,-44.6899,239623135.5
300721.SZ,2019-08-23,2019-06-30,1.0863,0.7288,0.6525,2.1415,5.6472,0.7389,0.7724,12.8238,0.4281,40.531,-90.7768,-93.2052,9.4355,-18.9644,-18.9644,-18.5043,11.2923,-18.5043,11.2923,-100.2118,-101.4004,-90.8336,-42.2754,461809265.34
000729.SZ,2019-08-31,2019-06-30,1.7094,0.7751,0.6744,0.9244,25.7282,0.9271,8.8022,42.5642,3.8723,23.9871,0.3242,1.1308,6.5244,1.3668,1.3668,-2.6258,-12.6054,-2.6258,-12.6054,-1.7607,360.5424,1.0633,621.5971,6461860626.88
300222.SZ,2019-08-29,2019-06-30,1.6391,1.149,1.0231,0.5529999999999999,0.6149,0.2604,4.7193,38.6567,1.0843,44.3613,-42.8757,-41.1911,5.9169,4.3889,4.3889,-11.8422,-1.3242,-11.8422,-1.3242,-54.9204,-21.9977,-57.6365,-21.0112,1300313452.49
002942.SZ,2019-08-22,2019-06-30,2.6825,2.3104,0.8993,3.5179,5.4788,0.7889,19.1325,35.8041,12.8346,23.1325,16.0042,15.9165,1.4457,3.2443,3.2443,4.229,1.8067,4.229,1.8067,9.6303,9.7535,14.6102,17.9973,542082861.84
000848.SZ,2019-08-08,2019-06-30,5.4356,5.0437,4.9543,2.9776,3265.0488,0.6566,20.8809,52.8743,14.1192,15.7791,1.8448,1.79,-23.6677,6.5538,6.5538,14.7915,-64.9762,14.7915,-64.9762,8.637,-82.7482,18.3193,-82.2113,1256927203.16
300765.SZ,2019-08-19,2019-06-30,5.6979,5.3288,5.216,2.4928,3.4907,0.5071,20.9832,51.6724,8.4018,14.1744,24.6604,24.6262,90.916,5.9641,5.9641,-1.2602,-8.9925,-1.2602,-8.9925,35.2259,43.7028,34.5815,42.8893,653517491.79
002075.SZ,2019-08-16,2019-06-30,1.6357,1.1979,1.1157,3.0697,185.2978,0.9037,9.1706,13.7017,6.1996,37.6077,-52.8012,-54.5955,-0.8819,-13.8247,-13.8247,-13.708,14.643,-13.708,14.643,-45.8991,80.4005,-47.8282,90.5007,6234774794.01
300475.SZ,2019-08-30,2019-06-30,8.7312,8.3747,6.8156,1.3382,2.1137,0.1048,24.5509,33.0273,2.8249,11.1577,342.0811,330.1668,-2.7848,13.24,13.24,13.9179,28.8688,13.9179,28.8688,94.7028,-31.6036,82.7355,-20.6301,132591519.54
300504.SZ,2019-08-26,2019-06-30,3.7095,2.6357,2.0471,1.2976,1.9964,0.5006,7.1114,19.1465,4.8695,24.3062,3.7409,0.4992,-19.8986,-16.6638,-16.6638,-36.4027,-28.8216,-36.4027,-28.8216,25.27,-25.546,11.1316,-27.7141,1213695601.47
601606.SH,2019-08-28,2019-06-30,2.3199,1.6113,1.5686,0.6452,0.7276,0.2565,2.1772,32.0676,0.5251,37.0142,-52.8496,-30.7805,-1.9265,-7.3745,-7.3745,-11.2585,196.0499,-11.2585,196.0499,-17.6978,231.0312,-1.7566,228.9717,534005997.19
600460.SH,2019-08-28,2019-06-30,1.2905,0.8191,0.7965,0.8725,1.7771,0.3831,0.1812,21.1909,1.6724,50.3587,-111.3459,-111.5869,4.0138,0.2241,0.2241,-0.8118,18.1623,-0.8118,18.1623,-93.4014,130.2241,-78.4136,241.3173,1440309555.89
002592.SZ,2019-08-20,2019-06-30,0.8707,0.7644,0.7229,3.095,2.8079,0.4535,-1.0824,17.4892,-0.6905,31.4167,-95.2215,-97.5116,29.6666,0.0344,0.0344,-12.6785,-15.1472,-12.6785,-15.1472,10.691,211.1377,-32.4791,141.7153,373142357.86
002401.SZ,2019-08-20,2019-06-30,1.5756,0.9142,0.8557,0.504,3.9958,0.2594,10.1711,23.951,5.5665,58.5627,6.4181,2.9465,2.846,6.2615,6.2615,3.357,3.3510000000000004,3.357,3.3510000000000004,4.7696,-3.1632,1.3591,-7.7312,521348205.08
300478.SZ,2019-08-30,2019-06-30,1.6576,1.3589,1.3484,2.2288,2.3009,0.4358,3.2772,17.8,1.878,45.3784,-34.4534,-40.9105,-1.3653,-6.417999999999998,-6.417999999999998,-30.0952,0.1434,-30.0952,0.1434,-56.5286,196.4628,-64.4489,153.3597,350186120.09
002509.SZ,2019-08-27,2019-06-30,2.2302,0.6855,0.6576,0.0769,0.2675,0.068,-18.412,22.3659,-1.9164,49.0194,-130.4213,-130.4965,-0.8666,-72.63600000000002,-72.63600000000002,-84.7272,-27.0998,-84.7272,-27.0998,-127.6211,-155.1707,-132.1297,-162.6393,457984511.8
600160.SH,2019-08-23,2019-06-30,3.3789,2.879,2.0415,5.4785,17.6899,0.9968,9.5273,19.4252,5.549,16.2136,-34.5649,-34.2181,2.8563,-6.5035,-6.5035,-7.2587,1.0519,-7.2587,1.0519,-48.0537,-9.2722,-46.2627,-7.5554,7579706708.4
600053.SH,2019-08-26,2019-06-30,1.491,0.552,0.4939,0.0019,2.9111,0.128,50.5077,99.1341,10.3873,54.5079,2906.6137,2903.3285,-22.4273,12.3818,12.3818,-38.7669,-55.5711,-38.7669,-55.5711,91.7827,-101.6823,81.8632,-102.8447,430130331.17
000736.SZ,2019-08-30,2019-06-30,1.4549,0.3541,0.2631,0.0383,21.1874,0.0445,11.9719,38.954,4.0646,90.38,-66.8774,-67.0473,13.6455,-62.1976,-62.1976,-81.2123,-18.2643,-81.2123,-18.2643,-89.50200000000002,-54.5933,-91.9186,-63.7309,1747648532.56
002624.SZ,2019-08-10,2019-06-30,2.6069,2.0707,1.7292,0.5164,1.5664,0.3323,27.6878,68.5763,11.6215,40.009,34.2288,30.1254,3.8189,-0.2875,-0.2875,-13.3898,-20.919,-13.3898,-20.919,30.1296,-13.16,26.5938,8.1559,3656353643.33
002107.SZ,2019-08-29,2019-06-30,2.5389,2.0883,2.0784,1.0328,3.7678,0.727,6.5637,76.7397,5.2062,25.8865,-33.5742,-33.4378,3.1544,16.7299,16.7299,33.4069,22.9628,33.4069,22.9628,-27.4941,35.1208,-31.4176,28.2336,417880318.95
603963.SH,2019-08-09,2019-06-30,4.3973,3.7042,3.6217,0.5505,5.5015,0.3856,7.6036,77.5305,2.6296,16.6707,1225.9369,1283.6574,-5.8639,-20.736,-20.736,-15.701,-5.1657,-15.701,-5.1657,160.3052,-18.8701,162.0792,-34.7351,160894503.63
002742.SZ,2019-08-28,2019-06-30,1.0484,0.9033,0.8746,3.8372,0.9774,0.5829,6.5646,20.1368,5.0002,62.2026,16.7611,15.5403,-5.5261,18.2681,18.2681,17.7702,34.4349,17.7702,34.4349,26.781,16.5116,26.9546,22.6313,1486470590.01
002943.SZ,2019-08-22,2019-06-30,5.2162,4.0661,3.5978,0.59,0.7859999999999999,0.1865,14.7241,34.4968,2.7682,19.0565,-66.3739,-65.7327,-4.904,-48.0309,-48.0309,-77.7058,-70.1988,-77.7058,-70.1988,-119.8633,-120.3905,-120.2706,-121.9743,141531840.31
300113.SZ,2019-08-30,2019-06-30,2.4571,2.3918,2.3516,6.5238,4.3444,0.3657,35.7772,69.2741,7.7162,21.0344,-21.6911,-20.6555,-10.4673,-27.5595,-27.5595,-22.3035,-15.4115,-22.3035,-15.4115,-14.0801,-19.7547,-21.5439,-18.7347,727557642.48
300434.SZ,2019-08-28,2019-06-30,3.2645,2.6256,2.263,1.0144,9.0601,0.5052,12.4967,62.6485,1.9258,10.9851,17.9309,14.7424,-4.8408,-1.9526,-1.9526,-15.7379,-49.2438,-15.7379,-49.2438,2276.7514,-94.8598,-81.7785,-99.1662,419719990.63
000035.SZ,2019-08-31,2019-06-30,0.9285,0.8749,0.7365,17.4186,2.4812,1.1943,3.2676,14.6573,3.2594,74.9287,213.8862,216.7973,371.9628,831.8005,831.8005,737.3506,46.8008,737.3506,46.8008,205.6357,126.2047,136.7975,61.7767,8043733364.86
000631.SZ,2019-08-28,2019-06-30,4.4728,3.9539,3.9252,0.4869,65.2576,0.1037,46.5339,39.3281,6.9311,35.4023,-37.3076,-37.62300000000001,-21.362,-38.2613,-38.2613,-12.6522,276.6782,-12.6522,276.6782,-24.3785,38.8033,-28.7972,15.0006,1035882796.87
603789.SH,2019-08-30,2019-06-30,1.7196,1.3165,1.1793,1.3078,0.7424,0.3867,1.3863,22.2244,0.5419,34.4118,169.1408,186.8808,4.1930000000000005,26.0876,26.0876,-35.7262,-26.5955,-35.7262,-26.5955,3.4626,-24.0096,-96.7437,-97.7265,355300999.96
300271.SZ,2019-08-20,2019-06-30,3.7083,2.8694,2.7855,0.9741,1.2776,0.382,16.4577,44.2921,4.6618,16.391,11.3571,10.7772,14.4114,37.8552,37.8552,38.6262,85.9911,38.6262,85.9911,6.7193,205.4664,4.4309,197.7057,1373518485.28
603602.SH,2019-08-13,2019-06-30,2.104,1.4408,1.2449,1.0714,1.3067,0.3643,4.0807,15.1722,2.5549,43.2703,-21.9569,-31.2492,13.1589,43.6999,43.6999,54.6172,229.9201,54.6172,229.9201,-23.1627,595.6606,-20.2539,510.0312,387838060.01
603223.SH,2019-07-27,2019-06-30,1.4679,1.4302,0.9427,132.8138,24.0152,5.3876,0.4711,1.9795,1.1133,27.5979,-67.5576,-69.1524,-8.6041,48.105,48.105,36.0843,-1.1814,36.0843,-1.1814,-60.3178,20.511,-60.1,29.9991,3503419239.6
000768.SZ,2019-08-27,2019-06-30,1.3254,0.8119,0.7004,0.9474,1.1143,0.3689,1.4999,5.6652,1.3912,66.4521,54.1599,74.4011,0.9836,10.6701,10.6701,3.6364,30.3944,3.6364,30.3944,22.37,252.3071,41.5691,427.0754,14688335005.19
300345.SZ,2019-08-23,2019-06-30,2.5876,2.1097,1.9461,0.8345,0.7266,0.2002,9.772,24.3345,1.3705,26.8489,286.1275,300.3361,0.2184,15.4523,15.4523,19.507,-3.8277,19.507,-3.8277,206.2614,26.8458,234.2656,39.5085,69280851.98
600583.SH,2019-08-20,2019-06-30,2.0861,1.4335,0.6644,1.3249,1.4179,0.3352,-15.7042,-2.5339,-3.1817,24.7273,-287.0615,-306.0111,-3.0377,27.5105,27.5105,19.2382,54.1974,19.2382,54.1974,-296.0443,-51.1823,-355.8983,-73.0408,4559416187.87
600222.SH,2019-08-24,2019-06-30,1.8666,1.5048,1.4156,1.2517,1.2901,0.3566,4.3774,35.9869,1.9431,49.992,447.8303,614.0932,-7.4123,1.7108,1.7108,18.8737,17.9883,18.8737,17.9883,250.0778,-3.3246,995.8784,1.1995,593122061.88
600590.SH,2019-08-23,2019-06-30,1.3226,1.1793,1.0922,1.7198,0.4826,0.2547,5.0246,20.7988,2.7107,63.5297,62.5067,7.7231,-6.7826,5.9163,5.9163,-9.9802,-19.6299,-9.9802,-19.6299,17.6973,-28.5068,-12.532,14.8075,2228653788.59
601222.SH,2019-08-26,2019-06-30,3.2641,2.9923,2.1359,1.6613,0.5557,0.2294,25.12,46.146,4.1196,41.2177,9.854,7.7282,0.9936,3.3706,3.3706,-5.5235,40.1162,-5.5235,40.1162,11.4768,75.3447,5.2837,68.7373,1667604206.72
000972.SZ,2019-08-30,2019-06-30,1.0603,0.9556,0.8185,1.248,0.9823,0.327,14.0434,5.7794,6.2332,55.4153,131.6662,132.1788,-13.8812,-40.3954,-40.3954,-62.3137,18.9207,-62.3137,18.9207,147.7568,512.3116,147.6334,511.295,200278061.07
601949.SH,2019-08-29,2019-06-30,2.5862,1.7848,1.6129,0.5786,3.2361,0.2652,9.4764,32.4887,3.76,43.0613,177.6201,171.6361,7.2594,22.3593,22.3593,17.6932,86.1003,17.6932,86.1003,23.8719,222.21,23.2071,226.6408,2506353201.91
000819.SZ,2019-08-20,2019-06-30,7.07,6.6331,6.3057,17.0676,44.8854,1.17,3.3328,10.6175,3.5108,11.2124,11.1113,10.8323,5.32,-19.5872,-19.5872,-12.4136,34.4568,-12.4136,34.4568,40.1214,245.0357,55.6975,320.5092,779886572.74
002697.SZ,2019-08-19,2019-06-30,1.4233,0.8629,0.633,2.6421,140.7941,1.4062,6.1821,30.2231,8.7848,39.8527,46.4925,46.39100000000001,-3.6171,5.8931,5.8931,9.2175,2.3858,9.2175,2.3858,53.5328,96.072,57.2865,99.1338,3829353130.17
603816.SH,2019-08-15,2019-06-30,1.4003,1.1333,1.0661,3.1052,5.674,1.0289,11.6364,35.6411,11.4973,49.2275,13.6859,22.5087,1.2717,23.7384,23.7384,16.1036,3.6857,16.1036,3.6857,34.7086,37.0016,27.1293,-4.1786,5010181694.99
601163.SH,2019-08-28,2019-06-30,1.8701,1.6294,1.4112,2.4714,4.6943,0.4526,9.6954,21.4729,3.9704,35.8864,98.585,83.5979,2.9589,5.5263,5.5263,6.7397,6.2705,6.7397,6.2705,130.6711,40.9541,120.4108,48.2907,3883036401.06
600400.SH,2019-08-29,2019-06-30,1.8564,1.666,1.5959,3.4568,3.6758,0.5281,7.7092,31.3569,2.3406,22.5131,-16.3893,-17.1924,-1.4373,1.0972,1.0972,-9.4124,-36.4499,-9.4124,-36.4499,-34.4532,-23.1807,-30.2795,-11.512,1244372240.8
601011.SH,2019-08-27,2019-06-30,0.7754,0.3507,0.252,0.9526,39.1612,0.6384,5.6724,16.2843,1.4593,35.8427,-51.2754,-44.1992,-1.5162,-5.9458,-5.9458,-8.141,-1.6421,-8.141,-1.6421,-88.2899,-82.98299999999998,-87.2802,-84.5425,1553116255.09
603488.SH,2019-08-23,2019-06-30,8.2198,7.8209,3.5167,2.7005,1.4333,0.2015,20.9493,34.6732,3.9368,10.1703,18.6132,17.9151,-1.0165,15.9234,15.9234,13.1597,59.4035,13.1597,59.4035,22.3508,161.6894,24.6635,169.6434,156607850.73
300477.SZ,2019-08-29,2019-06-30,1.0002,0.7293,0.6537,0.9214,0.7083,0.3222,3.8036,21.3084,1.7653,59.2728,-30.3378,-37.4104,3.8464,-14.1891,-14.1891,-17.1396,65.2841,-17.1396,65.2841,-1.6972,525.0711,-13.5234,472.284,884306319.49
600177.SH,2019-08-31,2019-06-30,1.0719,0.6386,0.5923,0.1381,14.1245,0.1288,44.3471,55.3266,7.228,62.8584,30.0338,34.4867,0.2849,27.8064,27.8064,5.2822,-22.2507,5.2822,-22.2507,27.018,46.654,30.4803,69.2046,4582562753.32
002368.SZ,2019-08-21,2019-06-30,1.1443,0.8263,0.7146,1.4784,1.2603,0.4731,0.4453,23.4936,0.7647,64.0106,0.5397,-1.6829,-12.1224,11.7473,11.7473,14.3376,-6.7895,14.3376,-6.7895,-8.088,-133.3587,-314.3261,-114.167,3012768880.67
300742.SZ,2019-08-28,2019-06-30,1.3474,1.2176,1.1241,0.5935,0.1537,0.0914,4.8839,35.6031,0.6995,51.4547,-69.7254,-69.5757,-6.4433,-60.2237,-60.2237,-56.9856,2626.5224,-56.9856,2626.5224,-38.1848,256.2749,-31.781,249.524,162581441.66
000829.SZ,2019-08-24,2019-06-30,0.9706,0.6629999999999999,0.5734,7.4677,23.7903,2.5248,0.0965,3.6769,0.5074,80.7641,201.8659,198.6611,2.8935,16.0596,16.0596,36.2917,26.4085,36.2917,26.4085,128.9489,-54.6149,282.3664,-70.0642,23102983740.36
601688.SH,2019-08-30,2019-06-30,1.45,1.45,0.0,0.0,0.0,0.0,36.9155,0.0,3.6845,76.0244,34.7,34.78,33.729,35.1818,35.1818,23.7452,-22.229,23.7452,-22.229,8.9138,-51.7335,0.7267,-53.8174,11106722614.55
603890.SH,2019-08-28,2019-06-30,1.5065,1.2082,1.016,2.2462,1.3518,0.4912,3.2579,15.8362,1.8562,43.0141,-33.121,-31.7471,-4.1825,5.5201,5.5201,-3.3233,-6.9038,-3.3233,-6.9038,-66.6019,-37.8215,-79.8692,-73.8916,797454029.61
603530.SH,2019-08-02,2019-06-30,3.3909,2.9301,2.8071,2.1536,2.2108,0.563,19.5077,41.8576,7.6423,22.0656,-5.2796,-7.1908,13.975,-17.5117,-17.5117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302131857.13
