,ts_code,start_date,is_release,release_date
42157,002688.SZ,2017-12-06,1.0,20181214
42158,002688.SZ,2018-12-05,0.0,
42159,002688.SZ,2017-12-06,0.0,
42160,002688.SZ,2018-10-16,1.0,20181113
42161,002688.SZ,2017-11-13,1.0,20181113
42162,002688.SZ,2018-10-15,0.0,
42164,002688.SZ,2018-10-16,0.0,
42165,002688.SZ,2018-05-09,0.0,
42166,002688.SZ,2018-03-28,1.0,20180424
42168,002688.SZ,2017-03-27,1.0,20180424
42169,002688.SZ,2018-01-11,0.0,
42170,002688.SZ,2018-01-10,0.0,
42172,002688.SZ,2016-12-29,1.0,20171207
42173,002688.SZ,2017-11-13,0.0,
42174,002688.SZ,2016-12-29,1.0,20170616
42175,002688.SZ,2016-07-07,1.0,20170616
42176,002688.SZ,2016-01-05,1.0,20170522
42178,002688.SZ,2016-04-06,1.0,20170413
42179,002688.SZ,2016-12-29,0.0,
42180,002688.SZ,2016-01-05,0.0,
42181,002688.SZ,2016-01-05,1.0,20170104
42184,002689.SZ,2019-07-08,0.0,
42185,002689.SZ,2019-04-11,0.0,
42186,002689.SZ,2017-11-21,1.0,20190327
42187,002689.SZ,2017-11-21,0.0,
42188,002689.SZ,2018-06-20,1.0,20190108
42189,002689.SZ,2017-11-21,1.0,20190108
42190,002689.SZ,2018-06-20,0.0,
42195,002691.SZ,2016-11-03,1.0,20190812
42196,002691.SZ,2016-11-03,0.0,
42198,002691.SZ,2017-11-29,0.0,
42199,002691.SZ,2017-11-29,1.0,20180806
42200,002691.SZ,2016-11-03,1.0,20180807
42203,002691.SZ,2018-07-04,0.0,
42204,002691.SZ,2018-06-19,0.0,
42205,002691.SZ,2018-06-05,0.0,
42206,002691.SZ,2018-05-28,0.0,
42207,002691.SZ,2016-11-03,1.0,20180524
42208,002691.SZ,2016-10-18,1.0,20180427
42209,002691.SZ,2017-11-03,1.0,20180427
42211,002691.SZ,2017-11-03,0.0,
42212,002691.SZ,2017-11-01,0.0,
42213,002691.SZ,2017-09-12,0.0,
42214,002691.SZ,2017-02-03,1.0,20170803
42215,002691.SZ,2017-01-06,1.0,20170706
42216,002691.SZ,2017-01-11,1.0,20170710
42217,002691.SZ,2017-01-03,1.0,20170703
42218,002691.SZ,2016-09-27,1.0,20170117
42219,002691.SZ,2016-09-07,1.0,20170117
42220,002691.SZ,2016-09-27,1.0,20170110
42221,002691.SZ,2016-10-24,1.0,20170110
42222,002691.SZ,2016-09-07,1.0,20170105
42223,002691.SZ,2016-03-22,1.0,20161216
42225,002691.SZ,2016-10-18,0.0,
42228,002692.SZ,2017-11-09,1.0,20190312
42229,002692.SZ,2017-11-09,0.0,
42231,002692.SZ,2017-11-09,1.0,20190129
42232,002692.SZ,2017-11-09,1.0,20190124
42234,002692.SZ,2017-11-09,1.0,20181214
42236,002692.SZ,2018-07-13,0.0,
42237,002692.SZ,2018-05-31,1.0,20180702
42238,002692.SZ,2017-05-09,1.0,20180702
42239,002692.SZ,2018-05-31,0.0,
42240,002692.SZ,2018-06-22,0.0,
42242,002692.SZ,2018-03-30,0.0,
42243,002692.SZ,2018-02-06,0.0,
42244,002692.SZ,2018-02-07,0.0,
42245,002692.SZ,2018-01-31,0.0,
42246,002692.SZ,2018-01-09,1.0,20180129
42247,002692.SZ,2018-01-10,1.0,20180130
42248,002692.SZ,2018-01-30,0.0,
42249,002692.SZ,2018-01-25,0.0,
42250,002692.SZ,2017-11-24,1.0,20180122
42251,002692.SZ,2017-01-20,1.0,20180122
42252,002692.SZ,2018-01-18,0.0,
42253,002692.SZ,2016-12-13,1.0,20180109
42254,002692.SZ,2017-12-29,0.0,
42255,002692.SZ,2017-04-18,1.0,20171223
42256,002692.SZ,2016-12-14,1.0,20171223
42257,002692.SZ,2016-12-16,1.0,20171225
42258,002692.SZ,2017-04-18,0.0,
42260,002692.SZ,2016-11-28,1.0,20171128
42261,002692.SZ,2017-11-29,0.0,
42262,002692.SZ,2017-10-24,0.0,
42264,002692.SZ,2017-01-19,1.0,20170913
42265,002692.SZ,2016-08-30,1.0,20170830
42266,002692.SZ,2017-09-07,0.0,
42267,002692.SZ,2017-05-09,0.0,
42268,002692.SZ,2017-06-27,0.0,
42269,002692.SZ,2016-12-14,1.0,20170508
42270,002692.SZ,2016-12-06,1.0,20170508
42272,002692.SZ,2017-04-24,0.0,
42274,002692.SZ,2016-01-26,1.0,20170125
42275,002692.SZ,2016-12-28,0.0,
42276,002692.SZ,2016-12-16,0.0,
42277,002692.SZ,2016-12-08,0.0,
42278,002692.SZ,2016-08-29,1.0,20161128
42279,002692.SZ,2016-06-14,1.0,20161128
42282,002692.SZ,2016-03-15,1.0,20160929
42299,002693.SZ,2019-02-19,1.0,20190802
42300,002693.SZ,2018-04-03,1.0,20190322
42301,002693.SZ,2018-03-23,1.0,20190322
42302,002693.SZ,2019-02-19,0.0,
42303,002693.SZ,2018-03-09,1.0,20190123
42304,002693.SZ,2017-07-27,1.0,20190123
42305,002693.SZ,2018-04-03,0.0,
42306,002693.SZ,2018-01-03,1.0,20180327
42307,002693.SZ,2017-04-13,1.0,20180327
42308,002693.SZ,2018-03-23,0.0,
42309,002693.SZ,2018-03-09,0.0,
42316,002693.SZ,2017-03-07,1.0,20180307
42317,002693.SZ,2018-01-03,1.0,20180307
42318,002693.SZ,2018-01-03,1.0,20180302
42319,002693.SZ,2017-01-03,1.0,20180302
42320,002693.SZ,2017-02-09,1.0,20180209
42321,002693.SZ,2018-01-03,1.0,20180209
42322,002693.SZ,2017-05-23,1.0,20170906
42323,002693.SZ,2017-07-27,0.0,
42324,002693.SZ,2016-06-28,1.0,20170619
42325,002693.SZ,2016-10-13,1.0,20170609
42332,002694.SZ,2019-06-17,0.0,
42333,002694.SZ,2018-06-21,0.0,
42334,002694.SZ,2018-06-11,0.0,
42335,002694.SZ,2018-05-29,0.0,
42336,002694.SZ,2018-04-23,0.0,
42337,002694.SZ,2018-04-13,0.0,
42338,002694.SZ,2018-02-27,0.0,
42339,002694.SZ,2018-02-13,0.0,
42340,002694.SZ,2018-02-14,0.0,
42341,002694.SZ,2017-01-19,1.0,20180212
42342,002694.SZ,2017-11-30,1.0,20171208
42343,002694.SZ,2016-09-28,1.0,20171027
42344,002694.SZ,2017-03-14,0.0,
42345,002694.SZ,2016-08-12,1.0,20170309
42346,002694.SZ,2016-12-27,1.0,20170116
42347,002694.SZ,2016-11-07,0.0,
42348,002694.SZ,2016-09-28,1.0,20161220
42349,002694.SZ,2016-11-07,1.0,20161220
42350,002694.SZ,2016-06-29,1.0,20160815
42351,002694.SZ,2016-06-13,1.0,20160718
42352,002694.SZ,2016-07-04,1.0,20160718
42353,002694.SZ,2016-05-11,1.0,20160718
42355,002694.SZ,2016-05-25,1.0,20160718
42356,002694.SZ,2016-06-07,1.0,20160630
42357,002694.SZ,2016-05-11,1.0,20160607
42358,002694.SZ,2016-05-13,1.0,20160608
42362,002694.SZ,2016-04-26,0.0,
42364,002694.SZ,2016-04-08,0.0,
42365,002694.SZ,2016-02-05,0.0,
42382,002695.SZ,2018-03-09,1.0,20190128
42383,002695.SZ,2018-07-13,1.0,20180913
42384,002695.SZ,2018-01-05,1.0,20180828
42385,002695.SZ,2018-01-04,1.0,20180516
42386,002695.SZ,2017-10-10,1.0,20180410
42387,002695.SZ,2018-02-09,1.0,20180410
42388,002695.SZ,2018-03-09,0.0,
42389,002695.SZ,2018-01-05,0.0,
42390,002695.SZ,2018-01-04,0.0,
42391,002695.SZ,2016-09-26,1.0,20170822
42392,002695.SZ,2016-09-26,1.0,20170406
42393,002695.SZ,2016-03-29,1.0,20161013
42406,002696.SZ,2017-07-24,1.0,20190704
42407,002696.SZ,2017-07-31,1.0,20190704
42408,002696.SZ,2017-08-22,1.0,20190704
42409,002696.SZ,2017-10-18,1.0,20190704
42410,002696.SZ,2019-05-28,0.0,
42411,002696.SZ,2019-05-23,0.0,
42412,002696.SZ,2019-05-24,0.0,
42413,002696.SZ,2019-05-21,0.0,
42414,002696.SZ,2019-05-14,0.0,
42415,002696.SZ,2019-05-07,0.0,
42416,002696.SZ,2019-05-08,0.0,
42417,002696.SZ,2018-05-03,1.0,20190430
42418,002696.SZ,2019-02-18,0.0,
42419,002696.SZ,2017-06-30,1.0,20190215
42420,002696.SZ,2017-06-23,1.0,20190213
42421,002696.SZ,2019-01-15,0.0,
42422,002696.SZ,2019-01-10,0.0,
42423,002696.SZ,2018-11-01,1.0,20190111
42424,002696.SZ,2017-03-07,1.0,20190111
42425,002696.SZ,2018-01-17,1.0,20190111
42426,002696.SZ,2018-12-28,0.0,
42427,002696.SZ,2017-12-28,0.0,
42428,002696.SZ,2018-12-17,0.0,
42429,002696.SZ,2018-11-26,0.0,
42430,002696.SZ,2018-11-06,0.0,
42431,002696.SZ,2018-11-01,0.0,
42432,002696.SZ,2018-10-17,0.0,
42433,002696.SZ,2017-09-12,0.0,
42434,002696.SZ,2017-09-12,1.0,20180717
42435,002696.SZ,2016-05-09,1.0,20180504
42436,002696.SZ,2018-05-03,0.0,
42437,002696.SZ,2016-01-19,1.0,20180118
42438,002696.SZ,2018-01-17,0.0,
42439,002696.SZ,2017-12-27,1.0,20180109
42441,002696.SZ,2016-12-19,1.0,20171207
42442,002696.SZ,2017-12-05,0.0,
42443,002696.SZ,2017-11-08,0.0,
42444,002696.SZ,2016-11-04,1.0,20171103
42446,002696.SZ,2017-10-18,0.0,
42448,002696.SZ,2017-06-28,1.0,20170928
42449,002696.SZ,2017-08-21,1.0,20170920
42451,002696.SZ,2017-08-22,0.0,
42452,002696.SZ,2017-07-04,1.0,20170804
42453,002696.SZ,2017-07-31,0.0,
42454,002696.SZ,2016-05-09,0.0,
42455,002696.SZ,2016-05-09,1.0,20170726
42456,002696.SZ,2017-07-24,0.0,
42457,002696.SZ,2016-04-28,1.0,20170704
42458,002696.SZ,2017-06-30,0.0,
42459,002696.SZ,2016-08-24,1.0,20170629
42460,002696.SZ,2017-06-23,0.0,
42461,002696.SZ,2016-03-01,1.0,20170308
42462,002696.SZ,2017-03-07,0.0,
42463,002696.SZ,2016-01-19,1.0,20170119
42464,002696.SZ,2016-02-23,1.0,20161107
42465,002696.SZ,2016-09-20,1.0,20161021
42476,002697.SZ,2017-12-11,0.0,
42478,002697.SZ,2017-10-10,0.0,
42490,002697.SZ,2017-05-09,1.0,20171207
42493,002698.SZ,2017-02-09,1.0,20190809
42494,002698.SZ,2017-02-09,0.0,
42495,002698.SZ,2018-04-25,0.0,
42497,002698.SZ,2018-07-02,0.0,
42498,002698.SZ,2019-01-31,0.0,
42499,002698.SZ,2018-01-30,0.0,
42500,002698.SZ,2019-01-11,0.0,
42501,002698.SZ,2017-01-10,1.0,20190108
42502,002698.SZ,2017-01-10,1.0,20190109
42503,002698.SZ,2017-12-26,0.0,
42504,002698.SZ,2017-01-10,0.0,
42506,002698.SZ,2017-12-26,1.0,20181227
42508,002698.SZ,2018-01-10,0.0,
42509,002698.SZ,2018-01-10,1.0,20181227
42510,002698.SZ,2018-12-13,0.0,
42512,002698.SZ,2017-07-18,1.0,20181106
42518,002698.SZ,2018-01-10,1.0,20180515
42521,002698.SZ,2017-01-10,1.0,20180515
42524,002698.SZ,2017-07-18,1.0,20180507
42531,002698.SZ,2017-07-18,0.0,
42536,002698.SZ,2017-01-10,1.0,20170714
42537,002698.SZ,2017-01-10,1.0,20170718
42539,002698.SZ,2017-01-10,1.0,20170628
42544,002699.SZ,2018-10-25,0.0,
42545,002699.SZ,2018-09-19,0.0,
42546,002699.SZ,2018-09-17,0.0,
42550,002699.SZ,2018-09-21,0.0,
42552,002699.SZ,2018-09-28,0.0,
42554,002699.SZ,2018-10-09,0.0,
42555,002699.SZ,2018-10-10,0.0,
42556,002699.SZ,2018-10-11,0.0,
42557,002699.SZ,2018-10-24,0.0,
42558,002699.SZ,2017-08-30,0.0,
42559,002699.SZ,2017-08-30,1.0,20180523
42560,002699.SZ,2017-05-08,1.0,20180524
42561,002699.SZ,2017-05-31,0.0,
42562,002699.SZ,2017-05-31,1.0,20180209
42563,002699.SZ,2018-02-06,0.0,
42564,002699.SZ,2018-01-05,1.0,20180209
42565,002699.SZ,2018-01-16,0.0,
42566,002699.SZ,2018-01-18,0.0,
42567,002699.SZ,2017-05-25,1.0,20171221
42568,002699.SZ,2017-05-31,1.0,20171221
42569,002699.SZ,2017-06-02,1.0,20171221
42570,002699.SZ,2016-12-23,1.0,20171221
42572,002699.SZ,2016-12-08,1.0,20171213
42573,002699.SZ,2017-08-30,1.0,20171213
42574,002699.SZ,2017-12-06,0.0,
42575,002699.SZ,2017-05-31,1.0,20171213
42576,002699.SZ,2017-09-08,0.0,
42577,002699.SZ,2017-09-07,0.0,
42578,002699.SZ,2016-09-28,1.0,20170908
42579,002699.SZ,2017-08-22,0.0,
42580,002699.SZ,2016-09-19,1.0,20170831
42581,002699.SZ,2016-08-30,1.0,20170831
42582,002699.SZ,2017-05-08,1.0,20170831
42584,002699.SZ,2016-12-19,1.0,20170615
42585,002699.SZ,2016-05-27,1.0,20170615
42586,002699.SZ,2016-07-21,1.0,20170615
42587,002699.SZ,2016-05-10,1.0,20170512
42588,002699.SZ,2016-04-26,1.0,20170512
42590,002699.SZ,2016-12-19,0.0,
42591,002699.SZ,2016-10-11,1.0,20161216
42592,002699.SZ,2016-11-24,0.0,
42594,002699.SZ,2016-10-11,0.0,
42595,002699.SZ,2016-10-10,0.0,
42596,002699.SZ,2016-09-28,0.0,
42597,002699.SZ,2016-09-27,0.0,
42604,002700.SZ,2019-04-17,0.0,
42605,002700.SZ,2016-11-15,1.0,20181203
42606,002700.SZ,2018-10-30,0.0,
42607,002700.SZ,2017-09-26,1.0,20181017
42608,002700.SZ,2018-07-18,0.0,
42609,002700.SZ,2017-07-21,1.0,20180717
42610,002700.SZ,2017-05-26,1.0,20180717
42611,002700.SZ,2016-08-12,1.0,20180717
42612,002700.SZ,2017-06-14,1.0,20180717
42613,002700.SZ,2017-01-24,1.0,20180717
42614,002700.SZ,2017-05-16,1.0,20180717
42615,002700.SZ,2016-06-02,1.0,20180717
42616,002700.SZ,2017-03-13,1.0,20180628
42617,002700.SZ,2017-03-17,1.0,20180628
42618,002700.SZ,2017-03-13,0.0,
42619,002700.SZ,2017-03-17,0.0,
42620,002700.SZ,2017-11-22,0.0,
42621,002700.SZ,2018-03-09,1.0,20180508
42622,002700.SZ,2018-05-09,0.0,
42624,002700.SZ,2017-11-22,1.0,20180508
42625,002700.SZ,2017-03-13,1.0,20180508
42627,002700.SZ,2017-03-13,1.0,20180412
42629,002700.SZ,2017-03-17,1.0,20180412
42632,002700.SZ,2017-03-13,1.0,20180308
42634,002700.SZ,2018-03-09,0.0,
42637,002700.SZ,2017-03-17,1.0,20180308
42638,002700.SZ,2017-03-13,1.0,20180208
42640,002700.SZ,2017-03-17,1.0,20180208
42641,002700.SZ,2018-02-02,0.0,
42644,002700.SZ,2017-09-26,0.0,
42645,002700.SZ,2017-08-17,1.0,20170924
42646,002700.SZ,2017-07-20,0.0,
42648,002700.SZ,2017-07-21,0.0,
42649,002700.SZ,2017-06-14,0.0,
42650,002700.SZ,2017-05-26,0.0,
42651,002700.SZ,2017-05-16,0.0,
42652,002700.SZ,2016-06-21,1.0,20170321
42658,002700.SZ,2017-01-24,0.0,
42660,002700.SZ,2016-11-15,0.0,
42661,002700.SZ,2016-06-17,1.0,20161111
42662,002700.SZ,2016-11-16,0.0,
42663,002700.SZ,2016-08-12,0.0,
42667,002700.SZ,2016-02-02,1.0,20160530
42669,002700.SZ,2016-06-02,0.0,
42676,002701.SZ,2017-05-04,0.0,
42677,002701.SZ,2016-08-25,1.0,20190729
42678,002701.SZ,2017-05-04,1.0,20190729
42679,002701.SZ,2019-05-28,0.0,
42680,002701.SZ,2017-04-21,1.0,20190418
42681,002701.SZ,2019-04-17,0.0,
42682,002701.SZ,2017-04-21,0.0,
42683,002701.SZ,2017-04-21,1.0,20190409
42684,002701.SZ,2019-01-21,0.0,
42685,002701.SZ,2019-01-23,0.0,
42686,002701.SZ,2018-12-27,0.0,
42687,002701.SZ,2017-12-07,1.0,20181212
42688,002701.SZ,2018-12-13,0.0,
42689,002701.SZ,2016-12-12,1.0,20181212
42690,002701.SZ,2016-09-27,1.0,20181126
42691,002701.SZ,2016-09-27,0.0,
42692,002701.SZ,2017-04-21,1.0,20180228
42694,002701.SZ,2017-04-21,1.0,20171221
42695,002701.SZ,2017-12-07,0.0,
42698,002701.SZ,2016-12-12,0.0,
42699,002701.SZ,2016-01-29,1.0,20161207
42700,002701.SZ,2016-01-20,1.0,20161028
42702,002701.SZ,2016-08-25,0.0,
42710,002702.SZ,2018-06-08,0.0,
42711,002702.SZ,2017-05-08,1.0,20190404
42712,002702.SZ,2017-05-08,0.0,
42713,002702.SZ,2018-03-29,0.0,
42715,002702.SZ,2017-05-08,1.0,20190307
42717,002702.SZ,2019-02-20,0.0,
42718,002702.SZ,2019-01-07,0.0,
42721,002702.SZ,2016-06-20,1.0,20181210
42722,002702.SZ,2017-03-29,1.0,20180730
42724,002702.SZ,2017-03-28,1.0,20180411
42727,002702.SZ,2017-03-30,1.0,20180327
42729,002702.SZ,2017-03-15,1.0,20171214
42730,002702.SZ,2017-04-26,1.0,20171026
42731,002702.SZ,2016-09-28,1.0,20170928
42733,002702.SZ,2017-03-29,0.0,
42734,002702.SZ,2016-05-19,1.0,20170317
42735,002702.SZ,2016-06-20,0.0,
42746,002703.SZ,2017-05-17,1.0,20181024
42747,002703.SZ,2016-02-01,1.0,20181024
42748,002703.SZ,2016-09-28,1.0,20181024
42749,002703.SZ,2018-07-09,1.0,20181024
42751,002703.SZ,2018-07-09,0.0,
42752,002703.SZ,2017-05-17,0.0,
42753,002703.SZ,2016-09-28,0.0,
42754,002703.SZ,2016-02-01,0.0,
42756,002705.SZ,2018-02-22,1.0,20190822
42757,002705.SZ,2018-02-22,0.0,
42758,002705.SZ,2018-02-22,1.0,20190222
42759,002705.SZ,2018-02-09,0.0,
42760,002705.SZ,2018-12-11,0.0,
42762,002705.SZ,2017-10-23,1.0,20181012
42763,002705.SZ,2018-04-11,0.0,
42764,002705.SZ,2017-03-02,1.0,20180302
42769,002705.SZ,2017-10-23,0.0,
42771,002705.SZ,2017-03-02,1.0,20170614
42772,002705.SZ,2017-03-02,1.0,20170613
42779,002706.SZ,2018-11-22,1.0,20190815
42781,002706.SZ,2018-07-26,1.0,20190812
42783,002706.SZ,2018-07-26,1.0,20190726
42784,002706.SZ,2018-07-26,0.0,
42785,002706.SZ,2019-07-09,0.0,
42787,002706.SZ,2016-10-18,1.0,20190712
42788,002706.SZ,2018-07-10,1.0,20190710
42793,002706.SZ,2019-07-01,0.0,
42795,002706.SZ,2018-09-05,1.0,20190702
42796,002706.SZ,2018-09-12,1.0,20190702
42797,002706.SZ,2018-11-26,1.0,20190611
42798,002706.SZ,2019-06-10,0.0,
42799,002706.SZ,2019-05-21,0.0,
42800,002706.SZ,2018-05-31,1.0,20190520
42802,002706.SZ,2018-04-10,1.0,20190509
42803,002706.SZ,2017-05-24,1.0,20190424
42804,002706.SZ,2018-04-10,0.0,
42806,002706.SZ,2018-04-10,1.0,20181220
42807,002706.SZ,2017-12-18,0.0,
42808,002706.SZ,2017-12-18,1.0,20181214
42809,002706.SZ,2018-11-26,0.0,
42810,002706.SZ,2017-12-11,1.0,20181127
42812,002706.SZ,2016-11-21,1.0,20181120
42813,002706.SZ,2018-11-22,0.0,
42814,002706.SZ,2018-11-14,0.0,
42815,002706.SZ,2016-11-21,1.0,20181116
42816,002706.SZ,2018-11-16,0.0,
42819,002706.SZ,2018-11-02,0.0,
42820,002706.SZ,2017-10-30,1.0,20181107
42821,002706.SZ,2017-10-30,1.0,20181101
42822,002706.SZ,2018-10-30,0.0,
42823,002706.SZ,2016-11-01,0.0,
42825,002706.SZ,2016-10-18,0.0,
42827,002706.SZ,2018-09-12,0.0,
42829,002706.SZ,2016-10-18,1.0,20180918
42830,002706.SZ,2018-09-05,0.0,
42831,002706.SZ,2017-09-25,1.0,20180906
42832,002706.SZ,2017-08-28,1.0,20180730
42834,002706.SZ,2017-09-28,1.0,20180730
42835,002706.SZ,2017-07-13,1.0,20180711
42837,002706.SZ,2017-07-18,1.0,20180711
42838,002706.SZ,2018-07-10,0.0,
42841,002706.SZ,2017-07-05,1.0,20180705
42842,002706.SZ,2017-06-07,1.0,20180608
42843,002706.SZ,2017-07-13,1.0,20180606
42844,002706.SZ,2018-05-31,0.0,
42845,002706.SZ,2017-05-23,1.0,20180522
42846,002706.SZ,2017-04-26,1.0,20180412
42848,002706.SZ,2017-04-12,1.0,20180412
42849,002706.SZ,2017-04-12,1.0,20180305
42850,002706.SZ,2017-03-13,1.0,20180208
42851,002706.SZ,2017-12-05,1.0,20171227
42853,002706.SZ,2017-12-11,0.0,
42854,002706.SZ,2016-12-12,1.0,20171212
42855,002706.SZ,2016-12-12,1.0,20171206
42856,002706.SZ,2016-11-21,0.0,
42859,002706.SZ,2016-10-31,1.0,20171031
42860,002706.SZ,2017-10-30,0.0,
42862,002706.SZ,2017-05-23,0.0,
42863,002706.SZ,2017-05-23,1.0,20171023
42866,002706.SZ,2016-10-20,1.0,20170929
42867,002706.SZ,2017-09-28,0.0,
42868,002706.SZ,2017-09-25,0.0,
42869,002706.SZ,2016-10-18,1.0,20170926
42870,002706.SZ,2017-06-19,1.0,20170901
42871,002706.SZ,2017-08-31,0.0,
42872,002706.SZ,2017-08-28,0.0,
42873,002706.SZ,2016-08-23,1.0,20170823
42875,002706.SZ,2017-08-22,0.0,
42876,002706.SZ,2017-07-18,0.0,
42877,002706.SZ,2017-07-13,0.0,
42880,002706.SZ,2017-07-05,0.0,
42881,002706.SZ,2016-10-31,1.0,20170620
42882,002706.SZ,2016-12-21,1.0,20170620
42883,002706.SZ,2016-12-14,1.0,20170613
42884,002706.SZ,2017-06-07,0.0,
42885,002706.SZ,2017-04-12,1.0,20170608
42886,002706.SZ,2017-04-12,1.0,20170525
42887,002706.SZ,2017-05-24,0.0,
42888,002706.SZ,2016-10-18,1.0,20170426
42889,002706.SZ,2017-04-25,0.0,
42890,002706.SZ,2016-11-01,1.0,20170413
42891,002706.SZ,2017-02-13,1.0,20170413
42892,002706.SZ,2016-11-23,1.0,20161213
42893,002706.SZ,2016-05-24,1.0,20161124
42894,002706.SZ,2016-11-23,0.0,
42896,002706.SZ,2016-08-22,1.0,20161122
42897,002706.SZ,2016-10-18,1.0,20161122
42900,002706.SZ,2016-11-02,0.0,
42901,002706.SZ,2016-11-03,0.0,
42902,002706.SZ,2016-08-01,1.0,20161102
42903,002706.SZ,2016-08-01,1.0,20161103
42904,002706.SZ,2016-10-31,0.0,
42905,002706.SZ,2016-08-01,1.0,20161101
42907,002706.SZ,2016-04-21,1.0,20161021
42908,002706.SZ,2016-04-21,1.0,20161020
42909,002706.SZ,2016-07-18,1.0,20161021
42910,002706.SZ,2016-07-18,1.0,20161019
42913,002706.SZ,2016-04-21,1.0,20161019
42914,002706.SZ,2016-04-15,1.0,20161019
42917,002706.SZ,2016-07-19,1.0,20161019
42918,002706.SZ,2016-10-19,0.0,
42920,002706.SZ,2016-01-28,1.0,20160823
42921,002706.SZ,2016-05-13,1.0,20160823
42922,002706.SZ,2016-05-18,1.0,20160824
42923,002706.SZ,2016-05-25,1.0,20160824
42924,002706.SZ,2016-02-22,1.0,20160823
42926,002706.SZ,2016-01-21,1.0,20160802
42927,002706.SZ,2016-01-06,1.0,20160802
42928,002706.SZ,2016-07-19,1.0,20160802
42929,002706.SZ,2016-07-19,1.0,20160803
42931,002706.SZ,2016-04-21,1.0,20160719
42937,002706.SZ,2016-01-04,1.0,20160720
42940,002706.SZ,2016-05-13,1.0,20160530
42942,002706.SZ,2016-04-18,1.0,20160526
42944,002706.SZ,2016-04-21,1.0,20160523
42946,002706.SZ,2016-03-10,1.0,20160516
42952,002706.SZ,2016-01-18,1.0,20160422
42953,002706.SZ,2016-03-10,1.0,20160422
42987,002707.SZ,2018-08-29,1.0,20190829
42988,002707.SZ,2018-10-09,1.0,20190829
42989,002707.SZ,2018-10-12,1.0,20190829
42990,002707.SZ,2018-10-30,1.0,20190829
42991,002707.SZ,2019-01-30,1.0,20190829
42992,002707.SZ,2019-01-31,1.0,20190829
42996,002707.SZ,2019-01-30,0.0,
42998,002707.SZ,2019-01-31,0.0,
43000,002707.SZ,2017-06-08,1.0,20190115
43001,002707.SZ,2017-06-08,1.0,20190110
43002,002707.SZ,2018-09-17,1.0,20190108
43003,002707.SZ,2018-09-14,1.0,20190110
43004,002707.SZ,2018-10-09,1.0,20181129
43005,002707.SZ,2018-11-28,0.0,
43007,002707.SZ,2018-08-29,1.0,20181129
43008,002707.SZ,2018-10-30,1.0,20181129
43009,002707.SZ,2018-10-12,1.0,20181129
43010,002707.SZ,2018-10-30,0.0,
43013,002707.SZ,2018-11-01,0.0,
43015,002707.SZ,2018-10-18,0.0,
43019,002707.SZ,2018-10-12,0.0,
43023,002707.SZ,2018-10-09,0.0,
43026,002707.SZ,2018-09-14,0.0,
43027,002707.SZ,2018-09-17,0.0,
43028,002707.SZ,2017-03-09,1.0,20180910
43029,002707.SZ,2017-08-30,1.0,20180830
43030,002707.SZ,2018-08-28,0.0,
43031,002707.SZ,2018-08-29,0.0,
43033,002707.SZ,2018-07-11,0.0,
43034,002707.SZ,2018-06-27,0.0,
43035,002707.SZ,2018-06-19,0.0,
43036,002707.SZ,2017-04-14,1.0,20180413
43037,002707.SZ,2018-04-09,0.0,
43038,002707.SZ,2017-03-13,1.0,20180313
43039,002707.SZ,2017-11-29,1.0,20180227
43040,002707.SZ,2017-11-29,1.0,20180202
43042,002707.SZ,2017-06-08,0.0,
43044,002707.SZ,2017-05-24,0.0,
43045,002707.SZ,2016-05-23,1.0,20170523
43046,002707.SZ,2016-10-18,1.0,20170417
43047,002707.SZ,2017-03-09,0.0,
43049,002707.SZ,2017-01-20,0.0,
43050,002707.SZ,2017-01-18,0.0,
43052,002707.SZ,2016-01-18,1.0,20161019
43053,002707.SZ,2016-09-13,0.0,
43054,002707.SZ,2016-09-01,0.0,
43061,002708.SZ,2017-05-23,1.0,20190507
43062,002708.SZ,2018-02-02,1.0,20190507
43063,002708.SZ,2018-10-19,1.0,20190507
43064,002708.SZ,2019-01-02,0.0,
43065,002708.SZ,2017-12-01,1.0,20181214
43066,002708.SZ,2018-10-19,0.0,
43067,002708.SZ,2018-02-02,0.0,
43068,002708.SZ,2018-01-08,0.0,
43069,002708.SZ,2016-07-01,1.0,20180129
43071,002708.SZ,2018-01-05,0.0,
43072,002708.SZ,2017-12-01,0.0,
43073,002708.SZ,2016-12-23,1.0,20171121
43074,002708.SZ,2017-09-12,0.0,
43075,002708.SZ,2017-09-07,0.0,
43076,002708.SZ,2017-05-23,0.0,
43078,002708.SZ,2016-07-01,1.0,20160708
43079,002708.SZ,2016-07-01,0.0,
43082,002709.SZ,2019-07-17,0.0,
43083,002709.SZ,2018-02-06,1.0,20190718
43084,002709.SZ,2018-08-07,1.0,20190718
43085,002709.SZ,2018-09-11,1.0,20190718
43086,002709.SZ,2017-07-17,1.0,20190716
43087,002709.SZ,2017-09-20,1.0,20190716
43088,002709.SZ,2017-10-23,1.0,20190716
43089,002709.SZ,2018-01-02,1.0,20190716
43090,002709.SZ,2018-03-05,1.0,20190716
43091,002709.SZ,2018-06-07,1.0,20190716
43092,002709.SZ,2018-08-01,1.0,20190716
43095,002709.SZ,2018-08-07,1.0,20190716
43099,002709.SZ,2018-09-11,1.0,20190716
43106,002709.SZ,2018-10-19,1.0,20190716
43107,002709.SZ,2017-12-18,1.0,20190716
43110,002709.SZ,2019-07-15,0.0,
43111,002709.SZ,2019-05-23,0.0,
